transaction_id,account_id,customer_id,transaction_timestamp,transaction_hour,is_weekend,amount,currency,transaction_type,channel,status,merchant_id,merchant_name,merchant_category,merchant_city,merchant_country,device_id,device_type,is_new_device,ip_address,auth_method,is_card_present,is_foreign_transaction,distance_from_home_km,time_since_prev_txn_mins,txn_count_last_24h,txn_count_last_7d,amount_to_account_avg_ratio,balance_after_txn,has_invalid_transaction_timestamp,is_orphan_account,is_orphan_customer,is_quarantined
TXN_0000339,ACC_000117,CUST_00082,2026-05-22 18:34:10,18,False,286.69,INR,PURCHASE,POS,SUCCESS,MER_5795,Cafe Coffee Day,RESTAURANT,,IN,DEV_428282,POS_TERMINAL,False,,SIGNATURE,True,False,1251.5,12767.02,0,0,0.059,130187.16,False,False,False,False
TXN_0000941,ACC_000058,CUST_00041,2026-09-11 09:49:46,9,False,33491.34,INR,,POS,SUCCESS,MER_5941,Duty Free Electronics,ELECTRONICS,Mumbai,IN,DEV_630354,POS_TERMINAL,False,,SIGNATURE,True,False,9.8,92130.12,0,0,25.569,-20504.82,False,False,False,False
TXN_0000616,ACC_000059,CUST_00042,2026-07-11 18:56:43,18,True,209.91,INR,PURCHASE,POS,SUCCESS,MER_6724,Zomato,FOOD_DELIVERY,Kochi,IN,DEV_577555,POS_TERMINAL,False,,PIN,True,False,13.8,11958.2,0,0,0.06,2095.93,False,False,False,False
TXN_0000035,ACC_000059,CUST_00042,2026-03-28 10:09:26,10,True,1455.76,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,Kochi,IN,DEV_577555,POS_TERMINAL,False,,,True,False,4.6,47.0,1,1,0.235,3868.17,False,False,False,False
TXN_0000284,ACC_000017,CUST_00011,2026-05-13 14:29:47,14,False,559.81,INR,PURCHASE,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,Mumbai,IN,DEV_869989,POS_TERMINAL,False,,PIN,True,False,16.1,147.0,1,1,0.091,10388.12,False,False,False,False
TXN_0000911,ACC_000068,CUST_00046,2026-09-06 21:09:10,21,True,415.18,INR,PURCHASE,POS,SUCCESS,MER_5795,Cafe Coffee Day,RESTAURANT,Jaipur,IN,DEV_369670,POS_TERMINAL,False,,SIGNATURE,True,False,3.5,125350.88,0,0,0.141,14894.49,False,False,False,False
TXN_0000104,ACC_000051,CUST_00035,2026-04-09 21:42:00,21,False,323.95,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,Ahmedabad,IN,DEV_197328,,True,,NONE,True,False,3.1,,0,0,,60476.22,False,False,False,False
TXN_0000473,ACC_000020,CUST_00014,2026-06-14 09:41:50,9,True,1344.49,INR,PURCHASE,,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Kochi,IN,,IOS,False,49.39.33.82,3DS,False,False,2.1,397.0,1,1,0.108,5363.41,False,False,False,False
TXN_0000727,ACC_000108,CUST_00077,2026-08-04 11:11:09,11,False,560.65,INR,PURCHASE,,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Indore,IN,DEV_887803,MACOS,False,49.43.168.1,OTP,False,False,5.5,10707.2,0,0,0.265,42647.54,False,False,False,False
TXN_0000773,ACC_000100,CUST_00072,2026-08-10 08:15:59,8,False,2500.6,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,FUEL,Chennai,IN,DEV_550363,POS_TERMINAL,True,,SIGNATURE,True,False,12.3,,0,0,,48912.05,False,False,False,False
TXN_0000044,ACC_000164,CUST_00111,2026-03-29 09:48:00,9,True,10390.77,INR,PURCHASE,POS,PENDING,MER_5941,Duty Free Electronics,ELECTRONICS,Ahmedabad,IN,DEV_214499,POS_TERMINAL,False,,,True,False,5.0,2474.15,0,2,3.069,92366.71,False,False,False,False
TXN_0000833,ACC_000023,CUST_00016,2026-08-17 19:36:29,19,False,742.41,INR,PURCHASE,POS,SUCCESS,MER_9194,PVR Cinemas,ENTERTAINMENT,Chennai,IN,DEV_696152,POS_TERMINAL,False,,SIGNATURE,True,False,8.2,131800.42,0,0,0.099,3735.26,False,False,False,False
TXN_0000184,ACC_000149,CUST_00101,2026-04-27 07:06:45,7,False,596.1,INR,PURCHASE,POS,SUCCESS,MER_7120,Swiggy,FOOD_DELIVERY,Mysuru,IN,DEV_301814,POS_TERMINAL,False,,PIN,True,False,9.3,19589.58,0,0,0.174,4248.37,False,False,False,False
TXN_0000508,ACC_000104,CUST_00075,2026-06-25 09:06:30,9,False,993.81,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Delhi,IN,DEV_497329,MACOS,False,,3DS,False,False,500.2,18682.97,0,0,2.718,17018.08,False,False,False,False
TXN_0000716,ACC_000095,CUST_00068,2026-08-02 16:25:35,16,True,3015.25,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,Kochi,IN,DEV_859822,POS_TERMINAL,False,,PIN,True,False,1.1,132.0,1,1,0.08,-31500.56,False,False,False,False
TXN_0000785,ACC_000169,CUST_00115,2026-08-11 22:03:26,22,False,5384.57,INR,WITHDRAWAL,ATM,SUCCESS,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Indore,IN,DEV_360610,,False,,PIN,True,False,9.2,156.0,1,1,0.309,36622.83,False,False,False,False
TXN_0000799,ACC_000176,CUST_00119,2026-08-13 18:36:49,18,False,25.0,INR,PURCHASE,ONLINE,SUCCESS,MER_2854,MakeMyTrip,TRAVEL,Jaipur,IN,DEV_495323,IOS,False,49.37.0.98,,False,False,5.1,107.0,1,1,0.003,10125.75,False,False,False,False
TXN_0000029,ACC_000095,CUST_00068,2026-03-27 18:23:15,18,False,649.81,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_7794,Tata Power,UTILITIES,Kochi,IN,DEV_751009,ANDROID,True,49.33.149.62,BIOMETRIC,False,False,13.4,,0,0,,37316.09,False,False,False,False
TXN_0000784,ACC_000146,CUST_00099,2026-08-11 19:44:12,19,False,807.6,INR,PURCHASE,POS,SUCCESS,MER_5366,FreshMart Supermarket,GROCERY,Chandigarh,IN,DEV_565280,POS_TERMINAL,False,,SIGNATURE,True,False,7.5,36125.33,0,0,0.241,44616.64,False,False,False,False
TXN_0000629,ACC_000016,CUST_00010,2026-07-13 19:48:32,19,False,3421.3,INR,WITHDRAWAL,ATM,SUCCESS,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Mumbai,IN,DEV_582589,ATM_MACHINE,False,,PIN,True,False,9.2,74.0,1,1,1.035,6487.46,False,False,False,False
TXN_0000289,ACC_000117,CUST_00082,2026-05-13 21:47:09,21,False,2604.32,INR,,POS,SUCCESS,MER_8385,Max Hospital,HEALTHCARE,Mumbai,IN,DEV_532832,POS_TERMINAL,False,,PIN,True,False,8.4,243.0,3,3,0.479,130473.84,False,False,False,False
TXN_0000033,ACC_000095,CUST_00068,2026-03-27 22:14:15,22,False,3535.0,INR,PURCHASE,ONLINE,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Kochi,IN,DEV_859822,WINDOWS_DESKTOP,False,49.50.46.162,OTP,False,False,3.4,117.0,2,2,0.262,7442.18,False,False,False,False
TXN_0000027,ACC_000164,CUST_00111,2026-03-27 16:34:00,16,False,1821.97,INR,PURCHASE,ONLINE,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Ahmedabad,IN,DEV_214499,ANDROID,False,49.54.46.172,OTP,False,False,0.6,393.0,1,1,0.368,102757.48,False,False,False,False
TXN_0000425,ACC_000070,CUST_00048,2026-06-04 17:44:01,17,False,1958.46,INR,PURCHASE,POS,SUCCESS,MER_5366,FreshMart Supermarket,GROCERY,Chennai,IN,DEV_508881,POS_TERMINAL,True,,,True,False,3.3,255.0,1,1,1.713,34195.57,False,False,False,False
TXN_0000538,ACC_000081,CUST_00058,2026-06-27 13:49:39,13,True,133818.07,INR,PURCHASE,POS,FAILED,MER_5005,Tanishq Jewellers,JEWELLERY,Mumbai,IN,DEV_566173,POS_TERMINAL,False,,PIN,True,False,13.8,41925.18,0,0,5.431,55345.19,False,False,False,False
TXN_0000514,ACC_000122,CUST_00086,2026-06-25 16:34:47,16,False,2021.0,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,FUEL,Kochi,IN,DEV_308665,POS_TERMINAL,False,,PIN,True,False,1.4,74.0,1,2,0.344,8565.05,False,False,False,False
TXN_0000637,ACC_000151,CUST_00101,2026-07-14 19:55:16,19,False,5372.06,INR,WITHDRAWAL,ATM,,MER_2885,SBI ATM,ATM_WITHDRAWAL,Mysuru,IN,DEV_983837,ATM_MACHINE,True,,PIN,True,False,2.1,,0,0,,8815.57,False,False,False,False
TXN_0000247,ACC_000109,CUST_00078,2026-05-06 21:47:26,21,False,1669.89,INR,,MOBILE_APP,SUCCESS,MER_7114,Myntra,APPAREL,Coimbatore,IN,DEV_769102,ANDROID,True,49.49.12.223,CVV,False,False,159.9,32151.02,0,0,0.818,54834.26,False,False,False,False
TXN_0000840,ACC_000118,CUST_00083,2026-08-20 14:02:31,14,False,606.15,INR,PURCHASE,POS,SUCCESS,MER_6613,BigBazaar Retail,GROCERY,Bengaluru,IN,DEV_420415,POS_TERMINAL,False,,PIN,True,False,10.0,63940.6,0,0,0.03,16472.03,False,False,False,False
TXN_0000973,ACC_000141,CUST_00096,2026-09-17 07:07:21,7,False,586.62,INR,PURCHASE,POS,SUCCESS,MER_6724,Zomato,FOOD_DELIVERY,Ahmedabad,IN,DEV_789922,POS_TERMINAL,False,,NONE,True,False,661.0,177941.33,0,0,0.178,3880.62,False,False,False,False
TXN_0000525,ACC_000060,CUST_00042,2026-06-27 05:06:03,5,True,104356.69,INR,PURCHASE,POS,SUCCESS,MER_5005,Tanishq Jewellers,JEWELLERY,Kochi,IN,DEV_142238,POS_TERMINAL,False,,PIN,True,False,0.7,56530.77,0,0,67.183,88557.11,False,False,False,False
TXN_0000231,ACC_000142,CUST_00096,2026-05-04 21:23:34,21,False,823.45,INR,PURCHASE,ONLINE,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Gurugram,IN,DEV_364178,IOS,False,49.59.197.115,CVV,False,False,654.5,130.0,1,1,0.169,7149.54,False,False,False,False
TXN_0000275,ACC_000108,CUST_00077,2026-05-12 14:43:18,14,False,2869.38,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_7794,Tata Power,UTILITIES,Indore,IN,DEV_887803,WINDOWS_DESKTOP,False,49.32.184.199,,False,False,8.7,4576.08,0,1,2.905,48927.33,False,False,False,False
TXN_0000558,ACC_000024,CUST_00016,2026-07-01 08:04:04,8,False,23372.19,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Chennai,IN,DEV_367240,POS_TERMINAL,False,,PIN,True,False,12.2,80369.33,0,0,0.473,140109.34,False,False,False,False
TXN_0000159,ACC_000055,CUST_00038,2026-04-20 16:37:20,16,False,249.86,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Chennai,IN,DEV_210338,IOS,True,49.49.142.241,OTP,False,False,3.2,,0,0,,7333.08,False,False,False,False
TXN_0000124,ACC_000060,CUST_00042,2026-04-13 22:53:57,22,False,25.0,INR,PURCHASE,POS,SUCCESS,MER_8385,Max Hospital,HEALTHCARE,Kochi,IN,DEV_142238,POS_TERMINAL,False,,NONE,True,False,6.4,2563.98,0,3,0.01,71754.39,False,False,False,False
TXN_0000583,ACC_000050,CUST_00034,,12,True,161.55,INR,PURCHASE,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Indore,IN,DEV_563621,POS_TERMINAL,False,,SIGNATURE,True,False,8.1,11770.8,0,0,0.018,115593.88,True,False,False,True
TXN_0000410,ACC_000082,CUST_00059,2026-06-02 08:20:47,8,False,32607.29,INR,PURCHASE,POS,SUCCESS,MER_5941,Duty Free Electronics,ELECTRONICS,,IN,DEV_830276,POS_TERMINAL,False,,NONE,True,False,626.6,29.83,1,1,4.245,204586.57,False,False,False,False
TXN_0000086,ACC_000043,CUST_00029,2026-04-06 15:24:15,15,False,519.62,INR,PURCHASE,POS,SUCCESS,MER_2780,Uber India,TRANSPORT,Jaipur,IN,DEV_842563,POS_TERMINAL,True,,PIN,True,False,12.1,1541.43,0,1,0.737,20547.9,False,False,False,False
TXN_0000645,ACC_000146,CUST_00099,2026-07-17 15:25:00,15,False,243.87,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Chandigarh,IN,DEV_565280,ANDROID,False,49.57.14.187,3DS,False,False,1.3,31460.4,0,0,0.054,45959.93,False,False,False,False
TXN_0000024,ACC_000161,CUST_00108,2026-03-27 07:11:25,7,False,2286.24,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_2854,MakeMyTrip,TRAVEL,Chandigarh,IN,DEV_885100,WINDOWS_DESKTOP,False,49.36.236.180,3DS,False,False,12.9,84.0,3,3,1.539,4478.06,False,False,False,False
TXN_0000783,ACC_000169,CUST_00115,2026-08-11 19:27:26,19,False,33280.9,INR,PURCHASE,POS,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Indore,IN,DEV_360610,POS_TERMINAL,True,,SIGNATURE,True,False,6.2,94061.07,0,0,3.514,42007.4,False,False,False,False
TXN_0000228,ACC_000155,CUST_00103,2026-05-04 03:18:45,3,False,616242.43,INR,TRANSFER,INTERNET_BANKING,SUCCESS,MER_4971,BetKing Online,GAMBLING,Moscow,RU,DEV_400699,IOS,True,141.94.39.210,OTP,False,True,2088.0,31.4,1,1,6.724,-366171.41,False,False,False,False
TXN_0000409,ACC_000113,CUST_00080,2026-06-02 08:01:07,8,False,55007.16,INR,PURCHASE,POS,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Bengaluru,IN,DEV_477735,POS_TERMINAL,False,,PIN,True,False,1.0,91898.62,0,0,6.093,-21628.06,False,False,False,False
TXN_0000135,ACC_000062,CUST_00043,2026-04-15 09:20:05,9,False,8099.23,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_4797,LIC Premium,INSURANCE,Kolkata,IN,DEV_537859,MACOS,True,49.54.73.94,OTP,False,False,2.5,,0,0,,177526.39,False,False,False,False
TXN_0000077,ACC_000108,CUST_00077,2026-04-04 17:16:56,17,True,25.0,INR,PAYMENT,INTERNET_BANKING,SUCCESS,MER_7794,Tata Power,UTILITIES,Indore,IN,DEV_887803,IOS,True,49.36.211.162,OTP,False,False,5.6,,0,0,,53747.47,False,False,False,False
TXN_0000336,ACC_000068,CUST_00046,2026-05-22 14:27:35,14,False,13004.7,INR,PURCHASE,ONLINE,SUCCESS,MER_6866,CryptoXchange Global,CRYPTO,Hyderabad,IN,DEV_369670,WINDOWS_DESKTOP,False,49.53.225.184,OTP,False,False,175.8,78637.3,0,0,6.505,19794.74,False,False,False,False
TXN_0000097,ACC_000142,CUST_00096,2026-04-07 20:42:34,20,False,677.72,INR,PURCHASE,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,Indore,IN,DEV_364178,POS_TERMINAL,True,,,True,False,3.6,379.0,1,1,0.498,10392.78,False,False,False,False
TXN_0000511,ACC_000146,CUST_00099,2026-06-25 12:54:28,12,False,1223.15,INR,WITHDRAWAL,ATM,SUCCESS,MER_2885,SBI ATM,ATM_WITHDRAWAL,Chandigarh,IN,,ATM_MACHINE,True,,,True,False,5.6,4137.6,0,1,0.171,46228.8,False,False,False,False
TXN_0000262,ACC_000125,CUST_00088,2026-05-09 20:08:51,20,True,116.97,INR,PURCHASE,,SUCCESS,MER_7120,Swiggy,FOOD_DELIVERY,Ahmedabad,IN,DEV_851589,POS_TERMINAL,True,,PIN,True,False,8.0,,0,0,,91855.68,False,False,False,False
TXN_0000635,ACC_000016,CUST_00010,2026-07-14 04:29:32,4,False,295.15,INR,PURCHASE,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,,IN,DEV_582589,POS_TERMINAL,False,,PIN,True,False,2.9,292.0,3,3,0.096,5666.62,False,False,False,False
TXN_0000139,ACC_000090,CUST_00064,2026-04-16 08:02:50,8,False,2157.19,INR,WITHDRAWAL,ATM,SUCCESS,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Indore,IN,DEV_157076,ATM_MACHINE,False,,PIN,True,False,873.8,402.0,1,1,2.801,8880.34,False,False,False,False
TXN_0000630,ACC_000081,CUST_00058,2026-07-13 20:18:58,20,False,4265.68,INR,WITHDRAWAL,ATM,SUCCESS,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Mysuru,IN,DEV_566173,ATM_MACHINE,False,,PIN,True,False,194.7,23429.32,0,0,0.106,51079.52,False,False,False,False
TXN_0000504,ACC_000174,CUST_00118,2026-06-23 18:20:44,18,False,437.42,INR,PURCHASE,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Chennai,IN,DEV_442360,POS_TERMINAL,True,,,True,False,12.1,29174.57,0,0,0.017,14528.18,False,False,False,False
TXN_0000533,ACC_000052,CUST_00036,2026-06-27 08:21:54,8,True,27533.43,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Coimbatore,IN,DEV_972655,POS_TERMINAL,False,,NONE,True,False,6.8,31378.43,0,0,0.94,139734.25,False,False,False,False
TXN_0000777,ACC_000171,CUST_00116,2026-08-11 04:40:45,4,False,9156.54,INR,TRANSFER,MOBILE_APP,SUCCESS,MER_8691,NEFT Beneficiary,FUND_TRANSFER,Kyiv,UA,DEV_931219,MACOS,True,104.219.101.122,OTP,False,True,11939.7,21.27,1,3,0.335,16399.82,False,False,False,False
TXN_0000483,ACC_000087,CUST_00063,2026-06-17 15:20:58,15,False,847.8,INR,TRANSFER,MOBILE_APP,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Noida,IN,DEV_856254,WINDOWS_DESKTOP,False,49.47.175.137,,False,False,3.9,69624.85,0,0,1.465,70018.57,False,False,False,False
TXN_0000331,ACC_000158,CUST_00106,2026-05-21 01:06:46,1,False,1665.75,INR,PURCHASE,ONLINE,SUCCESS,MER_8031,Amazon India,ECOMMERCE,,IN,DEV_159346,ANDROID,False,49.52.73.37,3DS,False,False,488.6,364.0,1,1,0.902,181685.94,False,False,False,False
TXN_0000607,ACC_000083,CUST_00059,2026-07-09 02:53:07,2,False,596.0,INR,PURCHASE,ONLINE,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Kolkata,IN,DEV_329049,WINDOWS_DESKTOP,False,49.45.16.109,OTP,False,False,0.4,370.0,1,3,0.308,1630.86,False,False,False,False
TXN_0000300,ACC_000155,CUST_00103,2026-05-15 11:34:06,11,False,22246.03,INR,PURCHASE,POS,SUCCESS,MER_5005,Tanishq Jewellers,JEWELLERY,Kochi,IN,DEV_491270,POS_TERMINAL,False,,SIGNATURE,True,False,11.0,26.6,2,2,0.119,155469.02,False,False,False,False
TXN_0000763,ACC_000137,CUST_00094,2026-08-08 14:23:29,14,True,13869.86,INR,PURCHASE,POS,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Indore,IN,DEV_361829,POS_TERMINAL,False,,PIN,True,False,11.3,5380.22,0,1,34.185,175005.2,False,False,False,False
TXN_0000052,ACC_000121,CUST_00085,2026-03-30 11:21:56,11,False,798.66,INR,PAYMENT,,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Pune,IN,DEV_197770,ANDROID,True,49.34.213.154,BIOMETRIC,False,False,536.5,,0,0,,14207.04,False,False,False,False
TXN_0000544,ACC_000054,CUST_00038,2026-06-28 19:12:39,19,True,10221.14,INR,PURCHASE,POS,,MER_1438,Reliance Digital,ELECTRONICS,Chennai,IN,DEV_467355,POS_TERMINAL,False,,PIN,True,False,10.1,251.0,1,1,4.409,6208.66,False,False,False,False
TXN_0000386,ACC_000175,CUST_00119,2026-05-29 04:25:43,4,False,24656.64,INR,TRANSFER,INTERNET_BANKING,FAILED,MER_6330,QuickCash Wire Ltd,MONEY_TRANSFER,Lagos,NG,DEV_293818,WINDOWS_DESKTOP,True,74.169.184.190,,False,True,9589.9,38965.0,0,0,0.618,41737.66,False,False,False,False
TXN_0000257,ACC_000099,CUST_00071,2026-05-08 19:46:53,19,False,1776.82,INR,PURCHASE,,SUCCESS,MER_7114,Myntra,APPAREL,Mysuru,IN,DEV_728896,IOS,False,,CVV,False,False,1.3,365.0,2,2,71.073,18857.22,False,False,False,False
TXN_0000413,ACC_000168,CUST_00114,2026-06-02 12:59:58,12,False,272.0,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Coimbatore,IN,DEV_972944,IOS,True,49.39.123.108,OTP,False,False,4.1,,0,0,,43751.96,False,False,False,False
TXN_0000423,ACC_000083,CUST_00059,2026-06-04 09:58:08,9,False,1822.25,INR,WITHDRAWAL,ATM,SUCCESS,MER_2885,SBI ATM,ATM_WITHDRAWAL,Chennai,IN,DEV_735465,ATM_MACHINE,True,,PIN,True,False,907.5,58.0,1,2,1.338,9856.41,False,False,False,False
TXN_0000646,ACC_000143,CUST_00097,2026-07-17 15:44:38,15,False,12371.87,INR,PAYMENT,,SUCCESS,MER_4797,LIC Premium,INSURANCE,Noida,IN,DEV_585981,MACOS,True,49.43.252.240,OTP,False,False,6.6,97095.73,0,0,2.233,272844.61,False,False,False,False
TXN_0000899,ACC_000171,CUST_00116,2026-09-01 22:14:22,22,False,510.47,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,FUEL,Mysuru,IN,DEV_185321,POS_TERMINAL,False,,SIGNATURE,True,False,0.3,394.0,3,3,0.024,59164.57,False,False,False,False
TXN_0000486,ACC_000158,CUST_00106,2026-06-17 23:58:46,23,False,1667.91,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,Bengaluru,IN,DEV_374025,POS_TERMINAL,True,,PIN,True,False,6.6,39970.0,0,0,0.665,174683.18,False,False,False,False
TXN_0000611,ACC_000106,CUST_00076,2026-07-09 20:56:09,20,False,1775.01,INR,PURCHASE,ONLINE,SUCCESS,MER_7114,Myntra,APPAREL,,IN,DEV_728672,ANDROID,False,49.57.159.218,CVV,False,False,2.4,14621.15,0,0,0.165,7102.99,False,False,False,False
TXN_0000203,ACC_000046,CUST_00032,2026-04-29 18:22:23,18,False,24976.69,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Mysuru,IN,,POS_TERMINAL,False,,PIN,True,False,425.3,28.0,2,5,0.822,113480.52,False,False,False,False
TXN_0000101,ACC_000016,CUST_00010,2026-04-09 12:09:22,12,False,624.15,INR,PURCHASE,POS,SUCCESS,MER_5366,FreshMart Supermarket,GROCERY,Mumbai,IN,DEV_582589,POS_TERMINAL,False,,PIN,True,False,5.5,875.47,1,1,0.271,1060.25,False,False,False,False
TXN_0000356,ACC_000125,CUST_00088,2026-05-24 08:25:03,8,True,7375.59,INR,PURCHASE,ONLINE,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Mumbai,IN,DEV_818102,ANDROID,True,49.40.9.195,3DS,False,False,234.7,20522.2,0,0,17.965,83775.95,False,False,False,False
TXN_0000843,ACC_000085,CUST_00061,2026-08-20 15:48:29,15,False,27710.3,INR,PURCHASE,POS,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Kolkata,IN,DEV_969849,POS_TERMINAL,False,,PIN,True,False,14.1,16027.05,0,0,15.658,53435.83,False,False,False,False
TXN_0000555,ACC_000115,CUST_00081,2026-06-30 19:36:27,19,False,472.16,INR,PURCHASE,POS,SUCCESS,MER_5795,Cafe Coffee Day,RESTAURANT,Chennai,IN,DEV_961784,POS_TERMINAL,False,,NONE,True,False,5.0,6383.85,0,3,0.083,139464.72,False,False,False,False
TXN_0000091,ACC_000031,CUST_00020,2026-04-07 06:29:24,6,False,25.0,INR,PURCHASE,POS,SUCCESS,MER_8430,Ola Cabs,TRANSPORT,Noida,IN,DEV_222115,POS_TERMINAL,False,,SIGNATURE,True,False,2.6,59.0,1,1,0.0,3255.88,False,False,False,False
TXN_0000622,ACC_000112,CUST_00079,2026-07-12 11:25:57,11,True,2222.08,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Hyderabad,IN,DEV_378527,ANDROID,False,49.55.37.121,OTP,False,False,2.2,10986.7,0,0,0.595,105819.6,False,False,False,False
TXN_0000314,ACC_000069,CUST_00047,2026-05-17 00:22:47,0,True,12807.44,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_2854,MakeMyTrip,TRAVEL,Indore,IN,DEV_261719,IOS,False,49.58.175.212,OTP,False,False,426.2,93.0,2,3,1.543,13995.1,False,False,False,False
TXN_0000474,ACC_000017,CUST_00011,2026-06-15 06:04:06,6,False,10402.77,INR,WITHDRAWAL,ATM,SUCCESS,MER_2885,SBI ATM,ATM_WITHDRAWAL,Mumbai,IN,DEV_948822,ATM_MACHINE,True,,PIN,True,False,2.0,47014.32,0,0,2.071,51279.99,False,False,False,False
TXN_0000681,ACC_000079,CUST_00056,2026-07-27 17:44:06,17,False,6735.59,INR,PAYMENT,MOBILE_APP,FAILED,MER_8691,NEFT Beneficiary,FUND_TRANSFER,,IN,DEV_782902,ANDROID,False,49.40.111.204,,False,False,8.9,155.0,2,2,1.89,3369.68,False,False,False,False
TXN_0000045,ACC_000164,CUST_00111,2026-03-29 10:51:14,10,True,381.5,INR,PURCHASE,POS,SUCCESS,MER_6724,Zomato,FOOD_DELIVERY,Ahmedabad,IN,DEV_767349,POS_TERMINAL,True,,PIN,True,False,10.2,63.0,1,3,0.067,91985.22,False,False,False,False
TXN_0000193,ACC_000141,CUST_00096,2026-04-27 22:56:46,22,False,2093.93,INR,PURCHASE,,SUCCESS,MER_7114,Myntra,APPAREL,Indore,IN,DEV_789922,WINDOWS_DESKTOP,False,49.41.132.254,OTP,False,False,3.6,8226.98,0,4,0.941,2079.28,False,False,False,False
TXN_0000756,ACC_000069,CUST_00047,2026-08-07 20:28:09,20,False,364.04,INR,PURCHASE,POS,SUCCESS,MER_6613,BigBazaar Retail,GROCERY,Hyderabad,IN,DEV_263107,POS_TERMINAL,True,,PIN,True,False,9.6,4220.3,0,4,0.059,3750.85,False,False,False,False
TXN_0000442,ACC_000010,CUST_00007,2026-06-07 12:34:03,12,True,741.16,INR,PAYMENT,INTERNET_BANKING,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Kochi,IN,DEV_642085,ANDROID,True,49.34.104.127,,False,False,12.2,,0,0,,45959.6,False,False,False,False
TXN_0000433,ACC_000110,CUST_00078,2026-06-06 02:29:22,2,True,2541.93,INR,PURCHASE,POS,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Chandigarh,IN,DEV_699125,POS_TERMINAL,True,,,True,False,0.9,356.0,1,1,1.202,49098.01,False,False,False,False
TXN_0000725,ACC_000014,CUST_00009,2026-08-04 02:04:31,2,False,169.57,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Pune,IN,DEV_795350,ANDROID,True,49.60.88.206,CVV,False,False,2.6,249.0,2,2,0.08,107097.71,False,False,False,False
TXN_0000023,ACC_000161,CUST_00108,2026-03-27 05:47:25,5,False,2626.54,INR,PURCHASE,POS,SUCCESS,MER_6613,BigBazaar Retail,GROCERY,Chandigarh,IN,DEV_134496,POS_TERMINAL,False,,NONE,True,False,3.2,404.0,2,2,2.869,6764.31,False,False,False,False
TXN_0000689,ACC_000171,CUST_00116,2026-07-28 03:43:14,3,False,58594.91,INR,PURCHASE,ONLINE,FAILED,MER_6761,Luxury Goods Direct,JEWELLERY,Mysuru,IN,DEV_932527,ANDROID,False,49.42.60.93,,False,False,11.8,5.83,3,3,3.824,58080.34,False,False,False,False
